id;name;geoid;geoname;value;datetime
10244;Demanda en Baleares;;;748.848;2016-12-28T20:00:00+01:00
10244;Demanda en Baleares;;;722.224;2016-12-28T21:00:00+01:00
10244;Demanda en Baleares;;;644.397;2016-12-28T22:00:00+01:00
10244;Demanda en Baleares;;;556.78;2016-12-28T23:00:00+01:00
10244;Demanda en Baleares;;;472.884;2016-12-29T00:00:00+01:00
10244;Demanda en Baleares;;;417.205;2016-12-29T01:00:00+01:00
10244;Demanda en Baleares;;;386.801;2016-12-29T02:00:00+01:00
10244;Demanda en Baleares;;;371.937;2016-12-29T03:00:00+01:00
10244;Demanda en Baleares;;;367.45;2016-12-29T04:00:00+01:00
10244;Demanda en Baleares;;;379.834;2016-12-29T05:00:00+01:00
10244;Demanda en Baleares;;;430.153;2016-12-29T06:00:00+01:00
10244;Demanda en Baleares;;;517.764;2016-12-29T07:00:00+01:00
10244;Demanda en Baleares;;;603.711;2016-12-29T08:00:00+01:00
10244;Demanda en Baleares;;;664.744;2016-12-29T09:00:00+01:00
10244;Demanda en Baleares;;;686.65;2016-12-29T10:00:00+01:00
10244;Demanda en Baleares;;;676.848;2016-12-29T11:00:00+01:00
10244;Demanda en Baleares;;;665.159;2016-12-29T12:00:00+01:00
10244;Demanda en Baleares;;;653.475;2016-12-29T13:00:00+01:00
10244;Demanda en Baleares;;;635.944;2016-12-29T14:00:00+01:00
10244;Demanda en Baleares;;;624.304;2016-12-29T15:00:00+01:00
10244;Demanda en Baleares;;;622.166;2016-12-29T16:00:00+01:00
10244;Demanda en Baleares;;;663.72;2016-12-29T17:00:00+01:00
10244;Demanda en Baleares;;;734.352;2016-12-29T18:00:00+01:00
10244;Demanda en Baleares;;;754.333;2016-12-29T19:00:00+01:00
10244;Demanda en Baleares;;;765.58;2016-12-29T20:00:00+01:00
10244;Demanda en Baleares;;;742.002;2016-12-29T21:00:00+01:00
10244;Demanda en Baleares;;;661.476;2016-12-29T22:00:00+01:00
10244;Demanda en Baleares;;;572.589;2016-12-29T23:00:00+01:00
10244;Demanda en Baleares;;;482.676;2016-12-30T00:00:00+01:00
10244;Demanda en Baleares;;;426.265;2016-12-30T01:00:00+01:00
10244;Demanda en Baleares;;;395.196;2016-12-30T02:00:00+01:00
10244;Demanda en Baleares;;;381.232;2016-12-30T03:00:00+01:00
10244;Demanda en Baleares;;;377.395;2016-12-30T04:00:00+01:00
10244;Demanda en Baleares;;;387.343;2016-12-30T05:00:00+01:00
10244;Demanda en Baleares;;;436.096;2016-12-30T06:00:00+01:00
10244;Demanda en Baleares;;;524.916;2016-12-30T07:00:00+01:00
10244;Demanda en Baleares;;;610.63;2016-12-30T08:00:00+01:00
10244;Demanda en Baleares;;;677.523;2016-12-30T09:00:00+01:00
10244;Demanda en Baleares;;;700.368;2016-12-30T10:00:00+01:00
10244;Demanda en Baleares;;;690.667;2016-12-30T11:00:00+01:00
10244;Demanda en Baleares;;;678.267;2016-12-30T12:00:00+01:00
10244;Demanda en Baleares;;;672.486;2016-12-30T13:00:00+01:00
10244;Demanda en Baleares;;;655.187;2016-12-30T14:00:00+01:00
10244;Demanda en Baleares;;;643.796;2016-12-30T15:00:00+01:00
10244;Demanda en Baleares;;;645.097;2016-12-30T16:00:00+01:00
10244;Demanda en Baleares;;;684.808;2016-12-30T17:00:00+01:00
10244;Demanda en Baleares;;;754.357;2016-12-30T18:00:00+01:00
10244;Demanda en Baleares;;;769.021;2016-12-30T19:00:00+01:00
10244;Demanda en Baleares;;;772.866;2016-12-30T20:00:00+01:00
10244;Demanda en Baleares;;;749.32;2016-12-30T21:00:00+01:00
10244;Demanda en Baleares;;;676.438;2016-12-30T22:00:00+01:00
10244;Demanda en Baleares;;;593.831;2016-12-30T23:00:00+01:00
10244;Demanda en Baleares;;;508.404;2016-12-31T00:00:00+01:00
10244;Demanda en Baleares;;;448.06;2016-12-31T01:00:00+01:00
10244;Demanda en Baleares;;;410.843;2016-12-31T02:00:00+01:00
10244;Demanda en Baleares;;;390.975;2016-12-31T03:00:00+01:00
10244;Demanda en Baleares;;;383.096;2016-12-31T04:00:00+01:00
10244;Demanda en Baleares;;;388.63;2016-12-31T05:00:00+01:00
10244;Demanda en Baleares;;;417.3;2016-12-31T06:00:00+01:00
10244;Demanda en Baleares;;;464.305;2016-12-31T07:00:00+01:00
10244;Demanda en Baleares;;;521.934;2016-12-31T08:00:00+01:00
10244;Demanda en Baleares;;;606.512;2016-12-31T09:00:00+01:00
10244;Demanda en Baleares;;;653.603;2016-12-31T10:00:00+01:00
10244;Demanda en Baleares;;;659.917;2016-12-31T11:00:00+01:00
10244;Demanda en Baleares;;;648.981;2016-12-31T12:00:00+01:00
10244;Demanda en Baleares;;;650.586;2016-12-31T13:00:00+01:00
10244;Demanda en Baleares;;;646.542;2016-12-31T14:00:00+01:00
10244;Demanda en Baleares;;;641.491;2016-12-31T15:00:00+01:00
10244;Demanda en Baleares;;;647.168;2016-12-31T16:00:00+01:00
10244;Demanda en Baleares;;;705.67;2016-12-31T17:00:00+01:00
10244;Demanda en Baleares;;;812.245;2016-12-31T18:00:00+01:00
10244;Demanda en Baleares;;;857.315;2016-12-31T19:00:00+01:00
10244;Demanda en Baleares;;;813.552;2016-12-31T20:00:00+01:00
10244;Demanda en Baleares;;;722.01;2016-12-31T21:00:00+01:00
10244;Demanda en Baleares;;;635.209;2016-12-31T22:00:00+01:00
10244;Demanda en Baleares;;;589.488;2016-12-31T23:00:00+01:00
10244;Demanda en Baleares;;;550.675;2017-01-01T00:00:00+01:00
10244;Demanda en Baleares;;;518.134;2017-01-01T01:00:00+01:00
10244;Demanda en Baleares;;;480.541;2017-01-01T02:00:00+01:00
10244;Demanda en Baleares;;;446.433;2017-01-01T03:00:00+01:00
10244;Demanda en Baleares;;;421.266;2017-01-01T04:00:00+01:00
10244;Demanda en Baleares;;;410.689;2017-01-01T05:00:00+01:00
10244;Demanda en Baleares;;;412.663;2017-01-01T06:00:00+01:00
10244;Demanda en Baleares;;;422.91;2017-01-01T07:00:00+01:00
10244;Demanda en Baleares;;;427.867;2017-01-01T08:00:00+01:00
10244;Demanda en Baleares;;;473.457;2017-01-01T09:00:00+01:00
10244;Demanda en Baleares;;;519.76;2017-01-01T10:00:00+01:00
10244;Demanda en Baleares;;;552.287;2017-01-01T11:00:00+01:00
10244;Demanda en Baleares;;;570.118;2017-01-01T12:00:00+01:00
10244;Demanda en Baleares;;;578.818;2017-01-01T13:00:00+01:00
10244;Demanda en Baleares;;;565.634;2017-01-01T14:00:00+01:00
10244;Demanda en Baleares;;;546.004;2017-01-01T15:00:00+01:00
10244;Demanda en Baleares;;;547.33;2017-01-01T16:00:00+01:00
10244;Demanda en Baleares;;;587.672;2017-01-01T17:00:00+01:00
10244;Demanda en Baleares;;;665.595;2017-01-01T18:00:00+01:00
10244;Demanda en Baleares;;;693.896;2017-01-01T19:00:00+01:00
10244;Demanda en Baleares;;;711.018;2017-01-01T20:00:00+01:00
10244;Demanda en Baleares;;;699.779;2017-01-01T21:00:00+01:00
10244;Demanda en Baleares;;;643.021;2017-01-01T22:00:00+01:00
10244;Demanda en Baleares;;;560.047;2017-01-01T23:00:00+01:00
10244;Demanda en Baleares;;;475.365;2017-01-02T00:00:00+01:00
10244;Demanda en Baleares;;;420.13;2017-01-02T01:00:00+01:00
10244;Demanda en Baleares;;;391.168;2017-01-02T02:00:00+01:00
10244;Demanda en Baleares;;;376.076;2017-01-02T03:00:00+01:00
10244;Demanda en Baleares;;;371.766;2017-01-02T04:00:00+01:00
10244;Demanda en Baleares;;;383.128;2017-01-02T05:00:00+01:00
10244;Demanda en Baleares;;;431.864;2017-01-02T06:00:00+01:00
10244;Demanda en Baleares;;;517.617;2017-01-02T07:00:00+01:00
10244;Demanda en Baleares;;;598.85;2017-01-02T08:00:00+01:00
10244;Demanda en Baleares;;;667.477;2017-01-02T09:00:00+01:00
10244;Demanda en Baleares;;;703.874;2017-01-02T10:00:00+01:00
10244;Demanda en Baleares;;;703.464;2017-01-02T11:00:00+01:00
10244;Demanda en Baleares;;;695.088;2017-01-02T12:00:00+01:00
10244;Demanda en Baleares;;;691.724;2017-01-02T13:00:00+01:00
10244;Demanda en Baleares;;;680.382;2017-01-02T14:00:00+01:00
10244;Demanda en Baleares;;;674.411;2017-01-02T15:00:00+01:00
10244;Demanda en Baleares;;;679.317;2017-01-02T16:00:00+01:00
10244;Demanda en Baleares;;;712.782;2017-01-02T17:00:00+01:00
10244;Demanda en Baleares;;;760.171;2017-01-02T18:00:00+01:00
10244;Demanda en Baleares;;;774.391;2017-01-02T19:00:00+01:00
10244;Demanda en Baleares;;;785.145;2017-01-02T20:00:00+01:00
10244;Demanda en Baleares;;;760.996;2017-01-02T21:00:00+01:00
10244;Demanda en Baleares;;;681.448;2017-01-02T22:00:00+01:00
10244;Demanda en Baleares;;;585.369;2017-01-02T23:00:00+01:00
10244;Demanda en Baleares;;;493.436;2017-01-03T00:00:00+01:00
10244;Demanda en Baleares;;;433.71;2017-01-03T01:00:00+01:00
10244;Demanda en Baleares;;;399.384;2017-01-03T02:00:00+01:00
10244;Demanda en Baleares;;;384.392;2017-01-03T03:00:00+01:00
10244;Demanda en Baleares;;;378.694;2017-01-03T04:00:00+01:00
10244;Demanda en Baleares;;;388.307;2017-01-03T05:00:00+01:00
10244;Demanda en Baleares;;;439.151;2017-01-03T06:00:00+01:00
10244;Demanda en Baleares;;;532.676;2017-01-03T07:00:00+01:00
10244;Demanda en Baleares;;;618.763;2017-01-03T08:00:00+01:00
10244;Demanda en Baleares;;;684.625;2017-01-03T09:00:00+01:00
10244;Demanda en Baleares;;;707.325;2017-01-03T10:00:00+01:00
10244;Demanda en Baleares;;;696.588;2017-01-03T11:00:00+01:00
10244;Demanda en Baleares;;;686.086;2017-01-03T12:00:00+01:00
10244;Demanda en Baleares;;;677.483;2017-01-03T13:00:00+01:00
10244;Demanda en Baleares;;;661.384;2017-01-03T14:00:00+01:00
10244;Demanda en Baleares;;;653.914;2017-01-03T15:00:00+01:00
10244;Demanda en Baleares;;;658.501;2017-01-03T16:00:00+01:00
10244;Demanda en Baleares;;;696.075;2017-01-03T17:00:00+01:00
10244;Demanda en Baleares;;;761.393;2017-01-03T18:00:00+01:00
10244;Demanda en Baleares;;;783.21;2017-01-03T19:00:00+01:00
10244;Demanda en Baleares;;;796.211;2017-01-03T20:00:00+01:00
10244;Demanda en Baleares;;;774.08;2017-01-03T21:00:00+01:00
10244;Demanda en Baleares;;;690.846;2017-01-03T22:00:00+01:00
10244;Demanda en Baleares;;;592.387;2017-01-03T23:00:00+01:00
10244;Demanda en Baleares;;;499.645;2017-01-04T00:00:00+01:00
10244;Demanda en Baleares;;;437.249;2017-01-04T01:00:00+01:00
10244;Demanda en Baleares;;;406.536;2017-01-04T02:00:00+01:00
10244;Demanda en Baleares;;;391.749;2017-01-04T03:00:00+01:00
10244;Demanda en Baleares;;;384.577;2017-01-04T04:00:00+01:00
10244;Demanda en Baleares;;;396.698;2017-01-04T05:00:00+01:00
10244;Demanda en Baleares;;;447.401;2017-01-04T06:00:00+01:00
10244;Demanda en Baleares;;;543.366;2017-01-04T07:00:00+01:00
10244;Demanda en Baleares;;;631.302;2017-01-04T08:00:00+01:00
10244;Demanda en Baleares;;;695.844;2017-01-04T09:00:00+01:00
10244;Demanda en Baleares;;;719.417;2017-01-04T10:00:00+01:00
10244;Demanda en Baleares;;;706.39;2017-01-04T11:00:00+01:00
10244;Demanda en Baleares;;;692.19;2017-01-04T12:00:00+01:00
10244;Demanda en Baleares;;;682.644;2017-01-04T13:00:00+01:00
10244;Demanda en Baleares;;;664.512;2017-01-04T14:00:00+01:00
10244;Demanda en Baleares;;;655.148;2017-01-04T15:00:00+01:00
10244;Demanda en Baleares;;;656.064;2017-01-04T16:00:00+01:00
10244;Demanda en Baleares;;;693.201;2017-01-04T17:00:00+01:00
10244;Demanda en Baleares;;;767.611;2017-01-04T18:00:00+01:00
10244;Demanda en Baleares;;;789.653;2017-01-04T19:00:00+01:00
10244;Demanda en Baleares;;;806.025;2017-01-04T20:00:00+01:00
10244;Demanda en Baleares;;;787.364;2017-01-04T21:00:00+01:00
10244;Demanda en Baleares;;;708.065;2017-01-04T22:00:00+01:00
10244;Demanda en Baleares;;;609.177;2017-01-04T23:00:00+01:00
10244;Demanda en Baleares;;;508.881;2017-01-05T00:00:00+01:00
10244;Demanda en Baleares;;;441.725;2017-01-05T01:00:00+01:00
10244;Demanda en Baleares;;;406.252;2017-01-05T02:00:00+01:00
10244;Demanda en Baleares;;;389.658;2017-01-05T03:00:00+01:00
10244;Demanda en Baleares;;;386.496;2017-01-05T04:00:00+01:00
10244;Demanda en Baleares;;;399.199;2017-01-05T05:00:00+01:00
10244;Demanda en Baleares;;;452.459;2017-01-05T06:00:00+01:00
10244;Demanda en Baleares;;;549.091;2017-01-05T07:00:00+01:00
10244;Demanda en Baleares;;;637.77;2017-01-05T08:00:00+01:00
10244;Demanda en Baleares;;;704.776;2017-01-05T09:00:00+01:00
10244;Demanda en Baleares;;;726.416;2017-01-05T10:00:00+01:00
10244;Demanda en Baleares;;;718.797;2017-01-05T11:00:00+01:00
10244;Demanda en Baleares;;;712.188;2017-01-05T12:00:00+01:00
10244;Demanda en Baleares;;;715.09;2017-01-05T13:00:00+01:00
10244;Demanda en Baleares;;;709.396;2017-01-05T14:00:00+01:00
10244;Demanda en Baleares;;;698.07;2017-01-05T15:00:00+01:00
10244;Demanda en Baleares;;;702.468;2017-01-05T16:00:00+01:00
10244;Demanda en Baleares;;;731.281;2017-01-05T17:00:00+01:00
10244;Demanda en Baleares;;;769.236;2017-01-05T18:00:00+01:00
10244;Demanda en Baleares;;;756.563;2017-01-05T19:00:00+01:00
10244;Demanda en Baleares;;;756.004;2017-01-05T20:00:00+01:00
10244;Demanda en Baleares;;;748.221;2017-01-05T21:00:00+01:00
10244;Demanda en Baleares;;;694.935;2017-01-05T22:00:00+01:00
10244;Demanda en Baleares;;;625.629;2017-01-05T23:00:00+01:00
10244;Demanda en Baleares;;;542.533;2017-01-06T00:00:00+01:00
10244;Demanda en Baleares;;;473.393;2017-01-06T01:00:00+01:00
10244;Demanda en Baleares;;;429.388;2017-01-06T02:00:00+01:00
10244;Demanda en Baleares;;;405.725;2017-01-06T03:00:00+01:00
10244;Demanda en Baleares;;;395.306;2017-01-06T04:00:00+01:00
10244;Demanda en Baleares;;;398.258;2017-01-06T05:00:00+01:00
10244;Demanda en Baleares;;;416.126;2017-01-06T06:00:00+01:00
10244;Demanda en Baleares;;;447.827;2017-01-06T07:00:00+01:00
10244;Demanda en Baleares;;;490.633;2017-01-06T08:00:00+01:00
10244;Demanda en Baleares;;;572.611;2017-01-06T09:00:00+01:00
10244;Demanda en Baleares;;;626.319;2017-01-06T10:00:00+01:00
10244;Demanda en Baleares;;;645.301;2017-01-06T11:00:00+01:00
10244;Demanda en Baleares;;;645.419;2017-01-06T12:00:00+01:00
10244;Demanda en Baleares;;;640.096;2017-01-06T13:00:00+01:00
10244;Demanda en Baleares;;;606.316;2017-01-06T14:00:00+01:00
10244;Demanda en Baleares;;;578.064;2017-01-06T15:00:00+01:00
10244;Demanda en Baleares;;;585.356;2017-01-06T16:00:00+01:00
10244;Demanda en Baleares;;;625.369;2017-01-06T17:00:00+01:00
10244;Demanda en Baleares;;;704.335;2017-01-06T18:00:00+01:00
10244;Demanda en Baleares;;;735.646;2017-01-06T19:00:00+01:00
10244;Demanda en Baleares;;;754.922;2017-01-06T20:00:00+01:00
10244;Demanda en Baleares;;;747.75;2017-01-06T21:00:00+01:00
10244;Demanda en Baleares;;;698.601;2017-01-06T22:00:00+01:00
10244;Demanda en Baleares;;;615.638;2017-01-06T23:00:00+01:00
10244;Demanda en Baleares;;;529.792;2017-01-07T00:00:00+01:00
10244;Demanda en Baleares;;;462.877;2017-01-07T01:00:00+01:00
10244;Demanda en Baleares;;;423.816;2017-01-07T02:00:00+01:00
10244;Demanda en Baleares;;;403.319;2017-01-07T03:00:00+01:00
10244;Demanda en Baleares;;;396.57;2017-01-07T04:00:00+01:00
10244;Demanda en Baleares;;;402.904;2017-01-07T05:00:00+01:00
10244;Demanda en Baleares;;;430.557;2017-01-07T06:00:00+01:00
10244;Demanda en Baleares;;;478.216;2017-01-07T07:00:00+01:00
10244;Demanda en Baleares;;;535.404;2017-01-07T08:00:00+01:00
10244;Demanda en Baleares;;;624.937;2017-01-07T09:00:00+01:00
10244;Demanda en Baleares;;;674.069;2017-01-07T10:00:00+01:00
10244;Demanda en Baleares;;;672.657;2017-01-07T11:00:00+01:00
10244;Demanda en Baleares;;;661.923;2017-01-07T12:00:00+01:00
10244;Demanda en Baleares;;;663.666;2017-01-07T13:00:00+01:00
10244;Demanda en Baleares;;;653.598;2017-01-07T14:00:00+01:00
10244;Demanda en Baleares;;;637.701;2017-01-07T15:00:00+01:00
10244;Demanda en Baleares;;;632.258;2017-01-07T16:00:00+01:00
10244;Demanda en Baleares;;;665.88;2017-01-07T17:00:00+01:00
10244;Demanda en Baleares;;;755.168;2017-01-07T18:00:00+01:00
10244;Demanda en Baleares;;;786.823;2017-01-07T19:00:00+01:00
10244;Demanda en Baleares;;;803.129;2017-01-07T20:00:00+01:00
10244;Demanda en Baleares;;;782.515;2017-01-07T21:00:00+01:00
10244;Demanda en Baleares;;;712.188;2017-01-07T22:00:00+01:00
10244;Demanda en Baleares;;;630.401;2017-01-07T23:00:00+01:00
10244;Demanda en Baleares;;;545.46;2017-01-08T00:00:00+01:00
10244;Demanda en Baleares;;;474.979;2017-01-08T01:00:00+01:00
10244;Demanda en Baleares;;;433.045;2017-01-08T02:00:00+01:00
10244;Demanda en Baleares;;;410.479;2017-01-08T03:00:00+01:00
10244;Demanda en Baleares;;;399.603;2017-01-08T04:00:00+01:00
10244;Demanda en Baleares;;;401.536;2017-01-08T05:00:00+01:00
10244;Demanda en Baleares;;;417.661;2017-01-08T06:00:00+01:00
10244;Demanda en Baleares;;;447.77;2017-01-08T07:00:00+01:00
10244;Demanda en Baleares;;;487.347;2017-01-08T08:00:00+01:00
10244;Demanda en Baleares;;;565.319;2017-01-08T09:00:00+01:00
10244;Demanda en Baleares;;;619.642;2017-01-08T10:00:00+01:00
10244;Demanda en Baleares;;;630.492;2017-01-08T11:00:00+01:00
10244;Demanda en Baleares;;;625.952;2017-01-08T12:00:00+01:00
10244;Demanda en Baleares;;;624.574;2017-01-08T13:00:00+01:00
10244;Demanda en Baleares;;;610.044;2017-01-08T14:00:00+01:00
10244;Demanda en Baleares;;;591.307;2017-01-08T15:00:00+01:00
10244;Demanda en Baleares;;;586.385;2017-01-08T16:00:00+01:00
10244;Demanda en Baleares;;;626.301;2017-01-08T17:00:00+01:00
10244;Demanda en Baleares;;;729.779;2017-01-08T18:00:00+01:00
10244;Demanda en Baleares;;;781.84;2017-01-08T19:00:00+01:00
10244;Demanda en Baleares;;;808.035;2017-01-08T20:00:00+01:00
10244;Demanda en Baleares;;;786.098;2017-01-08T21:00:00+01:00
10244;Demanda en Baleares;;;702.443;2017-01-08T22:00:00+01:00
10244;Demanda en Baleares;;;594.433;2017-01-08T23:00:00+01:00
10244;Demanda en Baleares;;;495.625;2017-01-09T00:00:00+01:00
10244;Demanda en Baleares;;;435.775;2017-01-09T01:00:00+01:00
10244;Demanda en Baleares;;;404.471;2017-01-09T02:00:00+01:00
10244;Demanda en Baleares;;;389.537;2017-01-09T03:00:00+01:00
10244;Demanda en Baleares;;;385.805;2017-01-09T04:00:00+01:00
10244;Demanda en Baleares;;;399.115;2017-01-09T05:00:00+01:00
10244;Demanda en Baleares;;;467.543;2017-01-09T06:00:00+01:00
10244;Demanda en Baleares;;;609.436;2017-01-09T07:00:00+01:00
10244;Demanda en Baleares;;;701.611;2017-01-09T08:00:00+01:00
10244;Demanda en Baleares;;;737.288;2017-01-09T09:00:00+01:00
10244;Demanda en Baleares;;;756.491;2017-01-09T10:00:00+01:00
10244;Demanda en Baleares;;;754.599;2017-01-09T11:00:00+01:00
10244;Demanda en Baleares;;;755.178;2017-01-09T12:00:00+01:00
10244;Demanda en Baleares;;;755.001;2017-01-09T13:00:00+01:00
10244;Demanda en Baleares;;;756.748;2017-01-09T14:00:00+01:00
10244;Demanda en Baleares;;;754.26;2017-01-09T15:00:00+01:00
10244;Demanda en Baleares;;;749.206;2017-01-09T16:00:00+01:00
10244;Demanda en Baleares;;;774.14;2017-01-09T17:00:00+01:00
10244;Demanda en Baleares;;;846.732;2017-01-09T18:00:00+01:00
10244;Demanda en Baleares;;;876.924;2017-01-09T19:00:00+01:00
10244;Demanda en Baleares;;;892.636;2017-01-09T20:00:00+01:00
10244;Demanda en Baleares;;;862.539;2017-01-09T21:00:00+01:00
10244;Demanda en Baleares;;;754.566;2017-01-09T22:00:00+01:00
10244;Demanda en Baleares;;;628.438;2017-01-09T23:00:00+01:00
10244;Demanda en Baleares;;;518.046;2017-01-10T00:00:00+01:00
10244;Demanda en Baleares;;;450.445;2017-01-10T01:00:00+01:00
10244;Demanda en Baleares;;;418.66;2017-01-10T02:00:00+01:00
10244;Demanda en Baleares;;;403.441;2017-01-10T03:00:00+01:00
10244;Demanda en Baleares;;;398.329;2017-01-10T04:00:00+01:00
10244;Demanda en Baleares;;;409.732;2017-01-10T05:00:00+01:00
10244;Demanda en Baleares;;;476.997;2017-01-10T06:00:00+01:00
10244;Demanda en Baleares;;;618.894;2017-01-10T07:00:00+01:00
10244;Demanda en Baleares;;;706.54;2017-01-10T08:00:00+01:00
10244;Demanda en Baleares;;;749.554;2017-01-10T09:00:00+01:00
10244;Demanda en Baleares;;;771.946;2017-01-10T10:00:00+01:00
10244;Demanda en Baleares;;;775.304;2017-01-10T11:00:00+01:00
10244;Demanda en Baleares;;;776.778;2017-01-10T12:00:00+01:00
10244;Demanda en Baleares;;;769.57;2017-01-10T13:00:00+01:00
10244;Demanda en Baleares;;;755.523;2017-01-10T14:00:00+01:00
10244;Demanda en Baleares;;;760.019;2017-01-10T15:00:00+01:00
10244;Demanda en Baleares;;;756.062;2017-01-10T16:00:00+01:00
10244;Demanda en Baleares;;;778.632;2017-01-10T17:00:00+01:00
10244;Demanda en Baleares;;;851.019;2017-01-10T18:00:00+01:00
10244;Demanda en Baleares;;;880.02;2017-01-10T19:00:00+01:00
10244;Demanda en Baleares;;;892.416;2017-01-10T20:00:00+01:00
10244;Demanda en Baleares;;;856.677;2017-01-10T21:00:00+01:00
10244;Demanda en Baleares;;;753.354;2017-01-10T22:00:00+01:00
10244;Demanda en Baleares;;;629.417;2017-01-10T23:00:00+01:00
10244;Demanda en Baleares;;;516.187;2017-01-11T00:00:00+01:00
10244;Demanda en Baleares;;;451.474;2017-01-11T01:00:00+01:00
10244;Demanda en Baleares;;;418.92;2017-01-11T02:00:00+01:00
10244;Demanda en Baleares;;;405.019;2017-01-11T03:00:00+01:00
10244;Demanda en Baleares;;;400.075;2017-01-11T04:00:00+01:00
10244;Demanda en Baleares;;;414.466;2017-01-11T05:00:00+01:00
10244;Demanda en Baleares;;;484.318;2017-01-11T06:00:00+01:00
10244;Demanda en Baleares;;;630.955;2017-01-11T07:00:00+01:00
10244;Demanda en Baleares;;;724.87;2017-01-11T08:00:00+01:00
10244;Demanda en Baleares;;;757.982;2017-01-11T09:00:00+01:00
10244;Demanda en Baleares;;;772.869;2017-01-11T10:00:00+01:00
10244;Demanda en Baleares;;;771.058;2017-01-11T11:00:00+01:00
10244;Demanda en Baleares;;;773.647;2017-01-11T12:00:00+01:00
10244;Demanda en Baleares;;;760.428;2017-01-11T13:00:00+01:00
10244;Demanda en Baleares;;;737.382;2017-01-11T14:00:00+01:00
10244;Demanda en Baleares;;;724.434;2017-01-11T15:00:00+01:00
10244;Demanda en Baleares;;;717.029;2017-01-11T16:00:00+01:00
10244;Demanda en Baleares;;;744.042;2017-01-11T17:00:00+01:00
10244;Demanda en Baleares;;;829.568;2017-01-11T18:00:00+01:00
10244;Demanda en Baleares;;;867.76;2017-01-11T19:00:00+01:00
10244;Demanda en Baleares;;;892.21;2017-01-11T20:00:00+01:00
10244;Demanda en Baleares;;;859.317;2017-01-11T21:00:00+01:00
10244;Demanda en Baleares;;;755.566;2017-01-11T22:00:00+01:00
10244;Demanda en Baleares;;;631.873;2017-01-11T23:00:00+01:00
10244;Demanda en Baleares;;;520.312;2017-01-12T00:00:00+01:00
10244;Demanda en Baleares;;;449.92;2017-01-12T01:00:00+01:00
10244;Demanda en Baleares;;;418.393;2017-01-12T02:00:00+01:00
10244;Demanda en Baleares;;;403.811;2017-01-12T03:00:00+01:00
10244;Demanda en Baleares;;;398.516;2017-01-12T04:00:00+01:00
10244;Demanda en Baleares;;;410.691;2017-01-12T05:00:00+01:00
10244;Demanda en Baleares;;;480.682;2017-01-12T06:00:00+01:00
10244;Demanda en Baleares;;;622.779;2017-01-12T07:00:00+01:00
10244;Demanda en Baleares;;;706.716;2017-01-12T08:00:00+01:00
10244;Demanda en Baleares;;;727.128;2017-01-12T09:00:00+01:00
10244;Demanda en Baleares;;;734.804;2017-01-12T10:00:00+01:00
10244;Demanda en Baleares;;;722.082;2017-01-12T11:00:00+01:00
10244;Demanda en Baleares;;;714.198;2017-01-12T12:00:00+01:00
10244;Demanda en Baleares;;;703.64;2017-01-12T13:00:00+01:00
10244;Demanda en Baleares;;;688.401;2017-01-12T14:00:00+01:00
10244;Demanda en Baleares;;;684.934;2017-01-12T15:00:00+01:00
10244;Demanda en Baleares;;;686.131;2017-01-12T16:00:00+01:00
10244;Demanda en Baleares;;;716.272;2017-01-12T17:00:00+01:00
10244;Demanda en Baleares;;;803.255;2017-01-12T18:00:00+01:00
10244;Demanda en Baleares;;;837.89;2017-01-12T19:00:00+01:00
10244;Demanda en Baleares;;;852.085;2017-01-12T20:00:00+01:00
10244;Demanda en Baleares;;;819.137;2017-01-12T21:00:00+01:00
10244;Demanda en Baleares;;;716.717;2017-01-12T22:00:00+01:00
10244;Demanda en Baleares;;;603.422;2017-01-12T23:00:00+01:00
10244;Demanda en Baleares;;;497.94;2017-01-13T00:00:00+01:00
10244;Demanda en Baleares;;;435.815;2017-01-13T01:00:00+01:00
10244;Demanda en Baleares;;;404.058;2017-01-13T02:00:00+01:00
10244;Demanda en Baleares;;;388.859;2017-01-13T03:00:00+01:00
10244;Demanda en Baleares;;;385.314;2017-01-13T04:00:00+01:00
10244;Demanda en Baleares;;;396.867;2017-01-13T05:00:00+01:00
10244;Demanda en Baleares;;;462.148;2017-01-13T06:00:00+01:00
10244;Demanda en Baleares;;;596.184;2017-01-13T07:00:00+01:00
10244;Demanda en Baleares;;;673.125;2017-01-13T08:00:00+01:00
10244;Demanda en Baleares;;;697.32;2017-01-13T09:00:00+01:00
10244;Demanda en Baleares;;;708.135;2017-01-13T10:00:00+01:00
10244;Demanda en Baleares;;;705.808;2017-01-13T11:00:00+01:00
10244;Demanda en Baleares;;;704.782;2017-01-13T12:00:00+01:00
10244;Demanda en Baleares;;;696.524;2017-01-13T13:00:00+01:00
10244;Demanda en Baleares;;;681.791;2017-01-13T14:00:00+01:00
10244;Demanda en Baleares;;;673.293;2017-01-13T15:00:00+01:00
10244;Demanda en Baleares;;;674.15;2017-01-13T16:00:00+01:00
10244;Demanda en Baleares;;;706.866;2017-01-13T17:00:00+01:00
10244;Demanda en Baleares;;;787.984;2017-01-13T18:00:00+01:00
10244;Demanda en Baleares;;;813.493;2017-01-13T19:00:00+01:00
10244;Demanda en Baleares;;;814.927;2017-01-13T20:00:00+01:00
10244;Demanda en Baleares;;;789.278;2017-01-13T21:00:00+01:00
10244;Demanda en Baleares;;;708.119;2017-01-13T22:00:00+01:00
10244;Demanda en Baleares;;;613.675;2017-01-13T23:00:00+01:00
